O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma
43-5051.00,Postal Service Clerks,0.14814814814814814,0.31481481481481477,0.48148148148148145,0.14814814814814814,0.2777777777777778,0.4074074074074074
43-5052.00,Postal Service Mail Carriers,0.20512820512820512,0.23076923076923075,0.2564102564102564,0.1794871794871795,0.34615384615384615,0.5128205128205128
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.1,0.1,0.1,0.05,0.125,0.2
43-5061.00,"Production, Planning, and Expediting Clerks",0.2692307692307693,0.5961538461538461,0.9230769230769231,0.15384615384615385,0.5192307692307693,0.8846153846153847
43-5071.00,"Shipping, Receiving, and Inventory Clerks",0.2857142857142857,0.5,0.7142857142857142,0.19047619047619047,0.3571428571428571,0.5238095238095237
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.20689655172413793,0.29310344827586204,0.3793103448275862,0.1724137931034483,0.27586206896551724,0.3793103448275862
43-6011.00,Executive Secretaries and Executive Administrative Assistants,0.3783783783783784,0.6486486486486487,0.918918918918919,0.6216216216216217,0.7432432432432433,0.8648648648648649
43-6012.00,Legal Secretaries and Administrative Assistants,0.3913043478260869,0.6956521739130435,1.0,0.5217391304347826,0.7608695652173912,1.0
43-6013.00,Medical Secretaries and Administrative Assistants,0.3333333333333333,0.6666666666666666,1.0,0.37037037037037035,0.611111111111111,0.8518518518518519
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.38461538461538464,0.6442307692307693,0.9038461538461539,0.3653846153846154,0.5673076923076923,0.7692307692307693
43-9021.00,Data Entry Keyers,0.8571428571428571,0.8928571428571428,0.9285714285714285,0.21428571428571427,0.49999999999999994,0.7857142857142857
43-9022.00,Word Processors and Typists,0.7027027027027027,0.7432432432432433,0.7837837837837838,0.1891891891891892,0.4864864864864865,0.7837837837837838
43-9031.00,Desktop Publishers,0.3225806451612903,0.6451612903225806,0.967741935483871,0.03225806451612903,0.4838709677419355,0.9354838709677419
43-9041.00,Insurance Claims and Policy Processing Clerks,0.6666666666666666,0.8333333333333333,1.0,0.26190476190476186,0.5119047619047619,0.7619047619047619
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",0.10810810810810811,0.21621621621621623,0.32432432432432434,0.05405405405405406,0.12162162162162163,0.1891891891891892
43-9061.00,"Office Clerks, General",0.36363636363636365,0.5757575757575758,0.7878787878787878,0.21212121212121213,0.5,0.7878787878787878
43-9071.00,"Office Machine Operators, Except Computer",0.29411764705882354,0.39705882352941174,0.5,0.0,0.1764705882352941,0.3529411764705882
43-9081.00,Proofreaders and Copy Markers,0.9500000000000001,0.9750000000000001,1.0,0.2,0.6000000000000001,1.0
43-9111.00,Statistical Assistants,0.8260869565217391,0.8913043478260869,0.9565217391304348,0.34782608695652173,0.6739130434782609,1.0
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.14035087719298245,0.2807017543859649,0.42105263157894735,0.0,0.15789473684210525,0.3157894736842105
45-2011.00,Agricultural Inspectors,0.08333333333333333,0.29166666666666663,0.5,0.125,0.29166666666666663,0.4583333333333333
45-2021.00,Animal Breeders,0.09090909090909091,0.16666666666666669,0.24242424242424243,0.030303030303030304,0.07575757575757576,0.12121212121212122
45-2041.00,"Graders and Sorters, Agricultural Products",0.1,0.1,0.1,0.0,0.05,0.1
45-2091.00,Agricultural Equipment Operators,0.0,0.0,0.0,0.0,0.0,0.0
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.07142857142857142,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0.0,0.0625,0.125,0.0,0.078125,0.15625
45-3031.00,Fishing and Hunting Workers,0.0,0.043859649122807015,0.08771929824561403,0.0,0.008771929824561403,0.017543859649122806
45-4011.00,Forest and Conservation Workers,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.06521739130434782,0.13043478260869565
45-4021.00,Fallers,0.0,0.03125,0.0625,0.125,0.125,0.125
45-4022.00,Logging Equipment Operators,0.1875,0.1875,0.1875,0.0,0.0625,0.125
45-4023.00,Log Graders and Scalers,0.0,0.21052631578947367,0.42105263157894735,0.0,0.15789473684210525,0.3157894736842105
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,0.06666666666666667,0.4,0.7333333333333333,0.0,0.2,0.4
47-1011.03,Solar Energy Installation Managers,0.0,0.43333333333333335,0.8666666666666667,0.06666666666666667,0.26666666666666666,0.4666666666666667
47-2011.00,Boilermakers,0.0,0.030303030303030304,0.06060606060606061,0.0,0.0,0.0
47-2021.00,Brickmasons and Blockmasons,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0
47-2022.00,Stonemasons,0.0,0.0,0.0,0.0,0.0,0.0
47-2031.00,Carpenters,0.044444444444444446,0.14444444444444446,0.24444444444444446,0.044444444444444446,0.08888888888888889,0.13333333333333333
47-2041.00,Carpet Installers,0.0,0.0625,0.125,0.0,0.03125,0.0625
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",0.0,0.0,0.0,0.0,0.0,0.0
47-2043.00,Floor Sanders and Finishers,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0
47-2044.00,Tile and Stone Setters,0.025,0.08750000000000001,0.15000000000000002,0.0,0.037500000000000006,0.07500000000000001
47-2051.00,Cement Masons and Concrete Finishers,0.0,0.0,0.0,0.0,0.0,0.0
47-2053.00,Terrazzo Workers and Finishers,0.0,0.0,0.0,0.0,0.022727272727272728,0.045454545454545456
47-2061.00,Construction Laborers,0.0,0.05,0.1,0.0,0.025,0.05
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",0.0,0.0,0.0,0.0,0.0,0.0
47-2072.00,Pile Driver Operators,0.0,0.0,0.0,0.0,0.0,0.0
47-2073.00,Operating Engineers and Other Construction Equipment Operators,0.043478260869565216,0.05434782608695652,0.06521739130434782,0.0,0.08695652173913043,0.17391304347826086
47-2081.00,Drywall and Ceiling Tile Installers,0.0,0.041666666666666664,0.08333333333333333,0.0,0.020833333333333332,0.041666666666666664
47-2082.00,Tapers,0.0,0.0,0.0,0.0,0.0,0.0
47-2111.00,Electricians,0.0975609756097561,0.14634146341463417,0.1951219512195122,0.04878048780487805,0.14634146341463417,0.24390243902439024
47-2121.00,Glaziers,0.0,0.08333333333333333,0.16666666666666666,0.0,0.03125,0.0625
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",0.0,0.05,0.1,0.1,0.1,0.1
47-2132.00,"Insulation Workers, Mechanical",0.0,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091
47-2141.00,"Painters, Construction and Maintenance",0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.05714285714285714
47-2142.00,Paperhangers,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.0
47-2151.00,Pipelayers,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",0.037037037037037035,0.10185185185185185,0.16666666666666666,0.0,0.05555555555555555,0.1111111111111111
47-2152.04,Solar Thermal Installers and Technicians,0.0,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.07317073170731708,0.0975609756097561
47-2161.00,Plasterers and Stucco Masons,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693
47-2171.00,Reinforcing Iron and Rebar Workers,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0
47-2181.00,Roofers,0.0,0.04,0.08,0.0,0.0,0.0
47-2211.00,Sheet Metal Workers,0.0,0.06578947368421052,0.13157894736842105,0.0,0.039473684210526314,0.07894736842105263
47-2221.00,Structural Iron and Steel Workers,0.0,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0
47-2231.00,Solar Photovoltaic Installers,0.0,0.11,0.22,0.0,0.11,0.22
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",0.0,0.0,0.0,0.0,0.0,0.0
47-3012.00,Helpers--Carpenters,0.0,0.0,0.0,0.0,0.0,0.0
47-3013.00,Helpers--Electricians,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",0.0,0.0,0.0,0.0,0.0,0.0
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0.0,0.0,0.0,0.0,0.0,0.0
47-3016.00,Helpers--Roofers,0.0,0.0,0.0,0.0,0.0,0.0
47-4011.00,Construction and Building Inspectors,0.0,0.24137931034482757,0.48275862068965514,0.0,0.13793103448275862,0.27586206896551724
47-4011.01,Energy Auditors,0.0,0.4268292682926829,0.8536585365853658,0.14634146341463417,0.4268292682926829,0.7073170731707318
47-4021.00,Elevator and Escalator Installers and Repairers,0.15789473684210525,0.18421052631578946,0.21052631578947367,0.0,0.07894736842105263,0.15789473684210525
47-4031.00,Fence Erectors,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.0,0.02564102564102564,0.05128205128205128
47-4041.00,Hazardous Materials Removal Workers,0.03225806451612903,0.08064516129032258,0.12903225806451613,0.0,0.03225806451612903,0.06451612903225806
47-4051.00,Highway Maintenance Workers,0.0,0.016129032258064516,0.03225806451612903,0.0,0.0,0.0
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,0.0,0.0,0.0,0.0,0.0,0.0
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,0.0625,0.078125,0.09375,0.03125,0.09375,0.15625
47-4091.00,Segmental Pavers,0.0,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666
47-4099.03,Weatherization Installers and Technicians,0.15000000000000002,0.2,0.25,0.05,0.2,0.35000000000000003
47-5011.00,"Derrick Operators, Oil and Gas",0.0,0.0,0.0,0.0,0.0,0.0
47-5012.00,"Rotary Drill Operators, Oil and Gas",0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.02631578947368421,0.05263157894736842
47-5013.00,"Service Unit Operators, Oil and Gas",0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.14516129032258063,0.22580645161290322
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.0,0.0,0.0,0.0,0.0,0.0
47-5023.00,"Earth Drillers, Except Oil and Gas",0.09090909090909091,0.13636363636363635,0.18181818181818182,0.0,0.11363636363636365,0.2272727272727273
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",0.125,0.13541666666666666,0.14583333333333331,0.020833333333333332,0.11458333333333333,0.20833333333333331
47-5041.00,Continuous Mining Machine Operators,0.0,0.0,0.0,0.0,0.06,0.12
47-5043.00,"Roof Bolters, Mining",0.0,0.0,0.0,0.0,0.0,0.0
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.08139534883720931,0.13953488372093023
47-5051.00,"Rock Splitters, Quarry",0.0,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385
47-5071.00,"Roustabouts, Oil and Gas",0.0,0.0,0.0,0.0,0.0,0.0
47-5081.00,Helpers--Extraction Workers,0.0,0.0,0.0,0.0,0.06521739130434782,0.13043478260869565
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.02564102564102564,0.41025641025641024,0.7948717948717948,0.07692307692307693,0.2692307692307692,0.4615384615384615
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",0.2857142857142857,0.36734693877551017,0.44897959183673464,0.08163265306122448,0.2040816326530612,0.32653061224489793
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",0.047619047619047616,0.10714285714285714,0.16666666666666666,0.047619047619047616,0.08333333333333333,0.11904761904761904
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.234375,0.28125,0.328125,0.109375,0.203125,0.296875
49-2091.00,Avionics Technicians,0.12,0.24,0.36,0.08,0.14,0.2
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",0.09615384615384616,0.10576923076923078,0.11538461538461539,0.0,0.019230769230769232,0.038461538461538464
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",0.16,0.24,0.32,0.08,0.16,0.24
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.1794871794871795,0.3076923076923077,0.4358974358974359,0.1794871794871795,0.28205128205128205,0.3846153846153846
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.24,0.34,0.44,0.0,0.16,0.32
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.125,0.25
49-2097.00,Audiovisual Equipment Installers and Repairers,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.0,0.09523809523809523,0.19047619047619047
49-2098.00,Security and Fire Alarm Systems Installers,0.06666666666666667,0.16666666666666666,0.26666666666666666,0.1,0.18333333333333335,0.26666666666666666
49-3011.00,Aircraft Mechanics and Service Technicians,0.08955223880597014,0.13432835820895522,0.1791044776119403,0.014925373134328358,0.05970149253731343,0.1044776119402985
49-3021.00,Automotive Body and Related Repairers,0.0,0.0425531914893617,0.0851063829787234,0.02127659574468085,0.0425531914893617,0.06382978723404255
49-3022.00,Automotive Glass Installers and Repairers,0.0,0.0,0.0,0.0,0.0,0.0
49-3023.00,Automotive Service Technicians and Mechanics,0.03636363636363636,0.08181818181818182,0.12727272727272726,0.03636363636363636,0.07272727272727272,0.10909090909090909
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,0.0,0.0,0.0,0.0,0.0,0.0
49-3041.00,Farm Equipment Mechanics and Service Technicians,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.17307692307692307,0.19230769230769232
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",0.05,0.1,0.15000000000000002,0.05,0.125,0.2
49-3043.00,Rail Car Repairers,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.06451612903225806,0.06451612903225806,0.06451612903225806
49-3051.00,Motorboat Mechanics and Service Technicians,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693
49-3052.00,Motorcycle Mechanics,0.0,0.0,0.0,0.0,0.0,0.0
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,0.14285714285714285,0.17857142857142855,0.21428571428571427,0.07142857142857142,0.10714285714285714,0.14285714285714285
49-3091.00,Bicycle Repairers,0.0,0.10344827586206896,0.20689655172413793,0.06896551724137931,0.06896551724137931,0.06896551724137931
49-3092.00,Recreational Vehicle Service Technicians,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.12121212121212122
49-3093.00,Tire Repairers and Changers,0.0,0.0,0.0,0.0,0.0,0.0
49-9011.00,Mechanical Door Repairers,0.09090909090909091,0.13636363636363635,0.18181818181818182,0.045454545454545456,0.06818181818181818,0.09090909090909091
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",0.09523809523809523,0.13095238095238093,0.16666666666666666,0.047619047619047616,0.07142857142857142,0.09523809523809523
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.07017543859649122,0.10526315789473684,0.14035087719298245,0.07017543859649122,0.14035087719298245,0.21052631578947367
49-9031.00,Home Appliance Repairers,0.07272727272727272,0.14545454545454545,0.21818181818181817,0.07272727272727272,0.10909090909090909,0.14545454545454545
49-9041.00,Industrial Machinery Mechanics,0.1935483870967742,0.27419354838709675,0.3548387096774194,0.06451612903225806,0.14516129032258063,0.22580645161290322
49-9043.00,"Maintenance Workers, Machinery",0.11428571428571428,0.14285714285714285,0.17142857142857143,0.11428571428571428,0.11428571428571428,0.11428571428571428
49-9044.00,Millwrights,0.0,0.021739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",0.0,0.0,0.0,0.0,0.0,0.0
49-9051.00,Electrical Power-Line Installers and Repairers,0.0,0.0,0.0,0.0,0.0,0.0
49-9052.00,Telecommunications Line Installers and Repairers,0.03125,0.03125,0.03125,0.0,0.03125,0.0625
49-9061.00,Camera and Photographic Equipment Repairers,0.04,0.24,0.44,0.0,0.04,0.08
49-9062.00,Medical Equipment Repairers,0.15151515151515152,0.30303030303030304,0.4545454545454546,0.21212121212121213,0.2727272727272727,0.33333333333333337
49-9063.00,Musical Instrument Repairers and Tuners,0.0,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0
49-9064.00,Watch and Clock Repairers,0.13333333333333333,0.19999999999999998,0.26666666666666666,0.06666666666666667,0.16666666666666666,0.26666666666666666
49-9071.00,"Maintenance and Repair Workers, General",0.0392156862745098,0.13725490196078433,0.23529411764705882,0.0,0.0784313725490196,0.1568627450980392
49-9081.00,Wind Turbine Service Technicians,0.0,0.043478260869565216,0.08695652173913043,0.0,0.043478260869565216,0.08695652173913043
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.3214285714285714,0.3214285714285714,0.3214285714285714,0.17857142857142855,0.19642857142857142,0.21428571428571427
49-9092.00,Commercial Divers,0.0,0.06666666666666667,0.13333333333333333,0.0,0.08888888888888889,0.17777777777777778
49-9094.00,Locksmiths and Safe Repairers,0.08,0.08,0.08,0.08,0.08,0.08
49-9095.00,Manufactured Building and Mobile Home Installers,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.15384615384615385
49-9096.00,Riggers,0.0,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407
49-9097.00,Signal and Track Switch Repairers,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0
49-9099.01,Geothermal Technicians,0.06451612903225806,0.2096774193548387,0.3548387096774194,0.29032258064516125,0.3064516129032258,0.3225806451612903
51-1011.00,First-Line Supervisors of Production and Operating Workers,0.15000000000000002,0.4,0.65,0.0,0.225,0.45
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",0.0,0.025,0.05,0.0,0.025,0.05
51-2021.00,"Coil Winders, Tapers, and Finishers",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1388888888888889,0.2777777777777778
51-2022.00,Electrical and Electronic Equipment Assemblers,0.038461538461538464,0.09615384615384616,0.15384615384615385,0.0,0.057692307692307696,0.11538461538461539
51-2023.00,Electromechanical Equipment Assemblers,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0
51-2031.00,Engine and Other Machine Assemblers,0.0,0.09523809523809523,0.19047619047619047,0.0,0.0,0.0
51-2041.00,Structural Metal Fabricators and Fitters,0.0,0.022727272727272728,0.045454545454545456,0.0,0.022727272727272728,0.045454545454545456
51-2051.00,Fiberglass Laminators and Fabricators,0.0,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333
51-2061.00,Timing Device Assemblers and Adjusters,0.0,0.06,0.12,0.0,0.0,0.0
51-2092.00,Team Assemblers,0.1764705882352941,0.23529411764705882,0.29411764705882354,0.0,0.08823529411764705,0.1764705882352941
51-3011.00,Bakers,0.14705882352941177,0.2647058823529412,0.38235294117647056,0.08823529411764705,0.11764705882352941,0.14705882352941177
51-3021.00,Butchers and Meat Cutters,0.05263157894736842,0.13157894736842105,0.21052631578947367,0.0,0.02631578947368421,0.05263157894736842
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",0.0,0.0,0.0,0.0,0.0,0.0
51-3023.00,Slaughterers and Meat Packers,0.0,0.0,0.0,0.0,0.0,0.0
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333
51-3092.00,Food Batchmakers,0.10256410256410256,0.11538461538461538,0.1282051282051282,0.1282051282051282,0.15384615384615385,0.1794871794871795
51-3093.00,Food Cooking Machine Operators and Tenders,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0,0.03225806451612903,0.06451612903225806
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.125
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.11764705882352941,0.1764705882352941,0.23529411764705882,0.0,0.07352941176470588,0.14705882352941177
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.01,0.02,0.0,0.02,0.04
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0,0.030303030303030304,0.06060606060606061,0.0,0.0,0.0
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.03225806451612903,0.06451612903225806,0.0967741935483871,0.0,0.06451612903225806,0.12903225806451613
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.12903225806451613,0.16129032258064516,0.1935483870967742,0.0,0.03225806451612903,0.06451612903225806
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.20689655172413793,0.24137931034482757,0.27586206896551724,0.0,0.06896551724137931,0.13793103448275862
51-4041.00,Machinists,0.16326530612244897,0.2346938775510204,0.3061224489795918,0.0,0.13265306122448978,0.26530612244897955
51-4051.00,Metal-Refining Furnace Operators and Tenders,0.08333333333333333,0.10416666666666666,0.125,0.0,0.041666666666666664,0.08333333333333333
51-4052.00,"Pourers and Casters, Metal",0.0,0.0,0.0,0.0,0.0,0.0
51-4061.00,"Model Makers, Metal and Plastic",0.12903225806451613,0.16129032258064516,0.1935483870967742,0.0,0.0967741935483871,0.1935483870967742
51-4062.00,"Patternmakers, Metal and Plastic",0.08695652173913043,0.15217391304347827,0.21739130434782608,0.0,0.13043478260869565,0.2608695652173913
51-4071.00,Foundry Mold and Coremakers,0.0,0.0,0.0,0.0,0.0,0.0
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.023255813953488372,0.08139534883720931,0.13953488372093023,0.0,0.03488372093023256,0.06976744186046512
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.07692307692307693,0.10256410256410256,0.1282051282051282,0.10256410256410256,0.14102564102564102,0.1794871794871795
51-4111.00,Tool and Die Makers,0.09375,0.1875,0.28125,0.0,0.109375,0.21875
51-4121.00,"Welders, Cutters, Solderers, and Brazers",0.0784313725490196,0.08823529411764705,0.09803921568627451,0.0,0.0392156862745098,0.0784313725490196
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.045454545454545456,0.06818181818181818,0.09090909090909091,0.0,0.05681818181818182,0.11363636363636365
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.058823529411764705,0.11764705882352941
51-4192.00,"Layout Workers, Metal and Plastic",0.0,0.13043478260869565,0.2608695652173913,0.0,0.15217391304347827,0.30434782608695654
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.0625,0.10416666666666666,0.14583333333333331,0.0,0.041666666666666664,0.08333333333333333
51-4194.00,"Tool Grinders, Filers, and Sharpeners",0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0
51-5111.00,Prepress Technicians and Workers,0.0625,0.4375,0.8125,0.03125,0.109375,0.1875
51-5112.00,Printing Press Operators,0.17500000000000002,0.28750000000000003,0.4,0.0,0.125,0.25
51-5113.00,Print Binding and Finishing Workers,0.05128205128205128,0.08974358974358973,0.1282051282051282,0.0,0.0641025641025641,0.1282051282051282
51-6011.00,Laundry and Dry-Cleaning Workers,0.025,0.05,0.07500000000000001,0.0,0.05,0.1
51-6021.00,"Pressers, Textile, Garment, and Related Materials",0.0,0.010416666666666666,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664
51-6031.00,Sewing Machine Operators,0.046511627906976744,0.08139534883720931,0.11627906976744186,0.0,0.023255813953488372,0.046511627906976744
51-6041.00,Shoe and Leather Workers and Repairers,0.0,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941
51-6042.00,Shoe Machine Operators and Tenders,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.0,0.021739130434782608,0.043478260869565216
51-6051.00,"Sewers, Hand",0.0,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",0.045454545454545456,0.09090909090909091,0.13636363636363635,0.0,0.06818181818181818,0.13636363636363635
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,0.13157894736842105,0.15789473684210525,0.18421052631578946,0.0,0.11842105263157894,0.23684210526315788
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",0.10714285714285714,0.1607142857142857,0.21428571428571427,0.0,0.14285714285714285,0.2857142857142857
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.125,0.15625,0.1875,0.0,0.125,0.25
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0,0.07142857142857142,0.14285714285714285
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,0.08620689655172414,0.1724137931034483
51-6092.00,Fabric and Apparel Patternmakers,0.125,0.46875,0.8125,0.0,0.1875,0.375
51-6093.00,Upholsterers,0.11764705882352941,0.19117647058823528,0.2647058823529412,0.029411764705882353,0.08823529411764705,0.14705882352941177
51-7011.00,Cabinetmakers and Bench Carpenters,0.058823529411764705,0.11764705882352941,0.1764705882352941,0.0,0.044117647058823525,0.08823529411764705
51-7021.00,Furniture Finishers,0.0,0.02857142857142857,0.05714285714285714,0.0,0.07142857142857142,0.14285714285714285
51-7031.00,"Model Makers, Wood",0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.15384615384615385,0.3076923076923077
51-7032.00,"Patternmakers, Wood",0.20512820512820512,0.2564102564102564,0.3076923076923077,0.15384615384615385,0.28205128205128205,0.41025641025641024
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",0.0,0.058823529411764705,0.11764705882352941,0.0,0.014705882352941176,0.029411764705882353
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.021739130434782608,0.06521739130434782,0.10869565217391304,0.0,0.03260869565217391,0.06521739130434782
51-8011.00,Nuclear Power Reactor Operators,0.18181818181818182,0.3181818181818182,0.4545454545454546,0.0,0.12121212121212122,0.24242424242424243
51-8012.00,Power Distributors and Dispatchers,0.08333333333333333,0.375,0.6666666666666666,0.08333333333333333,0.24999999999999997,0.41666666666666663
51-8013.00,Power Plant Operators,0.08888888888888889,0.23333333333333334,0.37777777777777777,0.0,0.11111111111111112,0.22222222222222224
51-8013.03,Biomass Plant Technicians,0.058823529411764705,0.1323529411764706,0.20588235294117646,0.0,0.08823529411764705,0.1764705882352941
51-8013.04,Hydroelectric Plant Technicians,0.1,0.1,0.1,0.0,0.07500000000000001,0.15000000000000002
